path,sentence,dur,speaker,set,lang,accent,task,mic,split
lotus_dis_ult/audio/lav123/Hijack_S078_T075_Lav123_chunk101.wav,อะไรอย่างนี้,1.19,F40,lotus_dis,th,Central Thai,transcribe,lav123,train
lotus_dis_ult/audio/lav123/Hijack_S079_T029_Lav123_chunk55.wav,ไป,1.31,M39,lotus_dis,th,Central Thai,transcribe,lav123,train
lotus_dis_ult/audio/lav123/Hijack_S079_T029_Lav123_chunk73.wav,แล้วก็,1.24,F42,lotus_dis,th,Central Thai,transcribe,lav123,train
lotus_dis_ult/audio/lav123/Hijack_S079_T029_Lav123_chunk84.wav,อื๋ม,1.98,M38&F42&M39,lotus_dis,th,Central Thai,transcribe,lav123,train
lotus_dis_ult/audio/lav123/Hijack_S079_T029_Lav123_chunk116.wav,มัน,1.56,M39,lotus_dis,th,Central Thai,transcribe,lav123,train
lotus_dis_ult/audio/lav123/Hijack_S079_T029_Lav123_chunk122.wav,มัน,0.95,M38,lotus_dis,th,Central Thai,transcribe,lav123,train
lotus_dis_ult/audio/lav123/Hijack_S079_T029_Lav123_chunk147.wav,อ่า,1.75,M39,lotus_dis,th,Central Thai,transcribe,lav123,train
lotus_dis_ult/audio/lav123/Hijack_S079_T029_Lav123_chunk151.wav,อ่า,1.96,M39,lotus_dis,th,Central Thai,transcribe,lav123,train
lotus_dis_ult/audio/lav123/Hijack_S079_T029_Lav123_chunk159.wav,แล้วก็,1.31,M39,lotus_dis,th,Central Thai,transcribe,lav123,train
lotus_dis_ult/audio/lav123/Hijack_S079_T029_Lav123_chunk161.wav,แล้ว,1.2,M39,lotus_dis,th,Central Thai,transcribe,lav123,train
lotus_dis_ult/audio/lav123/Hijack_S079_T029_Lav123_chunk187.wav,ใช่,1.23,M39,lotus_dis,th,Central Thai,transcribe,lav123,train
lotus_dis_ult/audio/lav123/Hijack_S080_T057_Lav123_chunk88.wav,อ่า,1.12,M39,lotus_dis,th,Central Thai,transcribe,lav123,train
lotus_dis_ult/audio/lav123/Hijack_S080_T057_Lav123_chunk146.wav,ก็,1.04,M38&M39,lotus_dis,th,Central Thai,transcribe,lav123,train
lotus_dis_ult/audio/lav123/Hijack_S080_T057_Lav123_chunk160.wav,คือ,0.72,M39,lotus_dis,th,Central Thai,transcribe,lav123,train
lotus_dis_ult/audio/lav123/Hijack_S080_T057_Lav123_chunk228.wav,อืม,1.03,M38,lotus_dis,th,Central Thai,transcribe,lav123,train
lotus_dis_ult/audio/lav123/Hijack_S080_T057_Lav123_chunk290.wav,คือ,1.33,M39,lotus_dis,th,Central Thai,transcribe,lav123,train
lotus_dis_ult/audio/lav123/Hijack_S080_T057_Lav123_chunk311.wav,ก็,0.9,M39,lotus_dis,th,Central Thai,transcribe,lav123,train
lotus_dis_ult/audio/lav123/Hijack_S080_T057_Lav123_chunk318.wav,เพราะว่า,0.94,F42,lotus_dis,th,Central Thai,transcribe,lav123,train
lotus_dis_ult/audio/bt3m/Hijack_S001_T057_BT3m_chunk26.wav,เพราะว่า,1.08,F01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S001_T057_BT3m_chunk37.wav,อืม,0.94,M01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S001_T057_BT3m_chunk45.wav,คือ,0.8,F02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S001_T057_BT3m_chunk63.wav,แล้วก็,1.01,F01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S001_T057_BT3m_chunk96.wav,เพราะว่า,0.81,F01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S001_T057_BT3m_chunk100.wav,อื๋ม,0.91,F02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S001_T057_BT3m_chunk107.wav,อื๋ม,1.35,M01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S001_T057_BT3m_chunk112.wav,เพราะว่า,0.7,M01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S001_T057_BT3m_chunk135.wav,อืม,1.33,M01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S001_T057_BT3m_chunk156.wav,อื๋ม,1.62,M01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S001_T057_BT3m_chunk222.wav,อื๋ม,1.33,M01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S001_T057_BT3m_chunk241.wav,อืม,0.78,F02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S001_T057_BT3m_chunk275.wav,อื๋ม,1.17,M01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S001_T057_BT3m_chunk298.wav,อืม,0.34,F01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S001_T057_BT3m_chunk305.wav,อืม,0.92,F02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S001_T057_BT3m_chunk367.wav,เอ่อ,1.05,F01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S001_T057_BT3m_chunk385.wav,อื๋ม,1.17,M01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S002_T062_BT3m_chunk50.wav,มัน,0.99,F02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S002_T062_BT3m_chunk76.wav,อื๋ม,0.84,M01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S002_T062_BT3m_chunk78.wav,เออ,0.92,F01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S002_T062_BT3m_chunk129.wav,อืม,0.91,F01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S002_T062_BT3m_chunk225.wav,อื๋ม,0.94,M01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S002_T062_BT3m_chunk243.wav,แล้ว,1.15,F01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S002_T062_BT3m_chunk248.wav,เออ,0.79,F01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S002_T062_BT3m_chunk302.wav,อ๋อ,1.41,M01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S002_T062_BT3m_chunk310.wav,อื๋ม,1.44,F02&F01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S002_T062_BT3m_chunk319.wav,คือ,0.68,M01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S002_T062_BT3m_chunk331.wav,อ๋อ,0.85,F01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S002_T062_BT3m_chunk333.wav,แบบ,0.57,F01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S002_T062_BT3m_chunk342.wav,คือ,0.68,F02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S002_T062_BT3m_chunk370.wav,อืม,0.8,F01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S002_T062_BT3m_chunk388.wav,คือ,0.78,F02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S002_T062_BT3m_chunk396.wav,เพราะว่า,1.14,M01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S002_T062_BT3m_chunk406.wav,อืม,0.55,F02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk49.wav,อืม,0.93,F02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk62.wav,อื๋ม,1.08,M01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk67.wav,แต่ว่า,1.27,F01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk81.wav,อ๋อ,1.18,M01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk97.wav,แล้ว,0.85,F01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk112.wav,อื๋ม,0.95,F02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk117.wav,อืม,0.87,F02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk124.wav,อืม,0.32,F01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk131.wav,ใช่,0.85,F01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk154.wav,อืม,1.25,F01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk163.wav,อื๋ม,1.38,M01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk181.wav,อ๋อ,1.2,M01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk227.wav,แต่ว่า,0.97,M01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk263.wav,อื๋ม,0.93,M01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk283.wav,แล้วก็,0.83,F02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk293.wav,เพราะว่า,0.69,F02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk300.wav,แล้วก็,1.07,F02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk311.wav,แล้วก็,0.81,F02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk317.wav,อ๋อ,1.63,F02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk322.wav,อืม,1.31,M01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk326.wav,ใช่,1.28,F01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk373.wav,แล้วก็,1.19,F01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk381.wav,แล้วก็,0.85,F02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk391.wav,อื๋ม,1.0,M01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S003_T069_BT3m_chunk400.wav,อืม,1.38,F01,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S004_T029_BT3m_chunk11.wav,เอ่อ,0.69,F04,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S004_T029_BT3m_chunk30.wav,แล้วก็,0.65,F04,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S004_T029_BT3m_chunk32.wav,อ๋อ,0.87,M02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S004_T029_BT3m_chunk41.wav,อืม,0.76,F04,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S004_T029_BT3m_chunk109.wav,อ๋อ,0.9,M02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S004_T029_BT3m_chunk116.wav,ใช่,0.68,F04,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S004_T029_BT3m_chunk126.wav,อ๋อ,1.16,M02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S004_T029_BT3m_chunk133.wav,คือ,0.99,F04,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S004_T029_BT3m_chunk200.wav,ก็,0.76,F03,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S004_T029_BT3m_chunk219.wav,อืม,0.81,M02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S004_T029_BT3m_chunk251.wav,ก็,0.87,F04,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S004_T029_BT3m_chunk295.wav,อื๋ม,0.91,F04,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S004_T029_BT3m_chunk326.wav,อืม,1.2,F04,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S004_T029_BT3m_chunk406.wav,แบบ,0.71,M02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S004_T029_BT3m_chunk418.wav,เออ,0.98,M02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S004_T029_BT3m_chunk456.wav,อืม,1.04,M02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S004_T029_BT3m_chunk464.wav,อ๋อ,0.69,M02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S004_T029_BT3m_chunk466.wav,ใช่,0.53,F04,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S005_T058_BT3m_chunk86.wav,ค่ะ,0.59,F04,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S005_T058_BT3m_chunk87.wav,ก็,0.66,F04,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S005_T058_BT3m_chunk135.wav,อ๋อ,1.07,M02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S005_T058_BT3m_chunk207.wav,อ๋อ,1.19,M02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S005_T058_BT3m_chunk249.wav,แต่ว่า,0.56,M02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S005_T058_BT3m_chunk307.wav,มัน,0.53,M02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S005_T058_BT3m_chunk333.wav,คือ,0.67,M02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S005_T058_BT3m_chunk407.wav,อืม,0.39,M02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S005_T058_BT3m_chunk408.wav,ค่ะ,0.41,F04,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S005_T058_BT3m_chunk429.wav,อืม,0.75,M02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S005_T058_BT3m_chunk450.wav,ค่ะ,0.58,F04,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S006_T061_BT3m_chunk18.wav,อ๋อ,0.96,M02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S006_T061_BT3m_chunk19.wav,แล้วก็,0.86,F04,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S006_T061_BT3m_chunk88.wav,แต่ว่า,0.79,F03,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S006_T061_BT3m_chunk182.wav,เออ,0.71,M02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S006_T061_BT3m_chunk254.wav,อืม,0.79,M02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S006_T061_BT3m_chunk269.wav,แบบ,0.54,F04,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S006_T061_BT3m_chunk274.wav,แล้วก็,0.8,M02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S006_T061_BT3m_chunk290.wav,ก็,0.37,M02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S006_T061_BT3m_chunk315.wav,อืม,0.79,F04&M02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S006_T061_BT3m_chunk316.wav,อืม,0.96,F04,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S006_T061_BT3m_chunk372.wav,แต่ว่า,0.64,M02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S006_T061_BT3m_chunk413.wav,เอ่อ,0.85,M02,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S007_T045_BT3m_chunk28.wav,ค่ะ,0.68,F05,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S007_T045_BT3m_chunk65.wav,ก็,0.76,F06,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S007_T045_BT3m_chunk156.wav,ค่ะ,0.31,F07,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S007_T045_BT3m_chunk165.wav,ค่ะ,1.3,F07&F05,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S007_T045_BT3m_chunk257.wav,เอ่อ,0.89,F06,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S007_T045_BT3m_chunk273.wav,อะไรอย่างนี้,0.94,F06,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S007_T045_BT3m_chunk457.wav,ค่ะ,1.18,F05,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S008_T016_BT3m_chunk58.wav,เอ่อ,0.63,F05,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S008_T016_BT3m_chunk172.wav,เอ่อ,0.84,F05,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S008_T016_BT3m_chunk183.wav,อืม,1.24,F07,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S008_T016_BT3m_chunk269.wav,แล้วก็,0.96,F05,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S008_T016_BT3m_chunk347.wav,เอ่อ,0.8,F06,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S008_T016_BT3m_chunk370.wav,ใช่,0.73,F05,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S008_T016_BT3m_chunk445.wav,อืม,0.5,F05,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S009_T070_BT3m_chunk10.wav,อื๋ม,1.09,F07,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S009_T070_BT3m_chunk23.wav,อื๋ม,0.58,F07,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S009_T070_BT3m_chunk149.wav,อะไรอย่างนี้,0.86,F06,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S009_T070_BT3m_chunk256.wav,อืม,0.7,F06&F05,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S009_T070_BT3m_chunk260.wav,เพราะว่า,1.12,F05,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S009_T070_BT3m_chunk380.wav,ก็,1.04,F06,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S009_T070_BT3m_chunk392.wav,อืม,0.73,F06,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S009_T070_BT3m_chunk495.wav,ค่ะ,1.1,F06,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk11.wav,อื๋ม,1.23,M08,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk26.wav,เออ,0.53,M08,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk43.wav,อืม,0.34,M08,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk53.wav,เออ,0.52,M09,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk159.wav,อืม,0.71,M09,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk169.wav,เออ,0.44,F12,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk171.wav,อืม,0.68,M09,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk191.wav,อืม,1.14,M09,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk192.wav,ก็,0.51,M09,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk195.wav,เพราะว่า,1.04,M09,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk196.wav,ก็,1.26,M09,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk210.wav,เออ,0.41,M08,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk217.wav,อืม,0.57,M08,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk218.wav,ก็,0.39,M09,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk246.wav,อืม,0.3,M09,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk251.wav,อืม,0.47,M08,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk253.wav,เออ,0.52,M09,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk256.wav,อืม,0.69,M08,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk258.wav,ใช่,0.41,M09,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk313.wav,อืม,0.8,F12&M09,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk319.wav,ใช่,0.61,F12,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk331.wav,อืม,0.64,M08,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk340.wav,อืม,0.49,M09,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk432.wav,ก็,0.99,M09,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk439.wav,อืม,0.67,F12,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk451.wav,เออ,0.78,M09,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk485.wav,ก็,1.07,M08,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk498.wav,เพราะว่า,0.54,M08,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk507.wav,เอ่อ,0.69,M08,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk559.wav,อืม,0.62,M08,lotus_dis,th,Central Thai,transcribe,bt3m,train
lotus_dis_ult/audio/bt3m/Hijack_S021_T049_BT3m_chunk568.wav,อืม,0.71,M08,lotus_dis,th,Central Thai,transcribe,bt3m,train
